file_path,isbeauty,skill
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_151.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_364.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_106.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_249.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_450.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_668.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_506.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_643.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_682.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_347.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_749.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_456.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_6092.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_172.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_259.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_245.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_613.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_598.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_184.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_638.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_407.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_315.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_375.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_2149.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_214.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_229.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_280.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_455.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_458.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_390.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_388.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_491.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_368.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_591.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_466.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_760.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_395.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_418.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_528.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_424.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_573.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_654.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_174.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_342.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_607.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_200.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_337.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_hair_1553.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_464.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_247.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_475.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_702.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_358.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_188.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_705.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_630.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_713.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_136.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_634.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_683.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_777.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_745.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_558.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_763.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_242.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_649.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_433.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_167.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_hair_3554.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_785.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_581.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_327.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_316.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_551.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_110.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_719.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_731.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_211.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_570.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_574.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_449.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_520.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_692.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_201.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_769.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_287.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_128.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_387.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_566.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_481.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_137.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_542.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_670.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_757.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_499.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_619.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_588.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_699.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_753.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_636.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_257.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_367.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_339.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_436.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_678.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_334.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_227.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_115.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_215.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_419.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_142.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_150.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_460.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_489.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_439.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_284.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_492.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_493.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_784.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_501.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_512.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_4149.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_446.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_715.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_522.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_529.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_664.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_478.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_343.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_779.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_646.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_330.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_420.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_467.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_468.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_260.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_417.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_666.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_125.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_725.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_360.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_392.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_525.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_554.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_357.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_385.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_461.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_484.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_750.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_650.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_523.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_604.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_601.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_326.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_515.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_265.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_584.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_3149.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_414.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_148.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_655.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_627.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_117.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_220.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_519.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_556.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_380.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_735.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_345.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_656.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_606.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_691.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_740.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_550.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_496.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_717.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_600.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_154.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_652.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_732.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_453.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_577.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_411.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_511.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_615.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_586.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_350.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_196.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_620.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_568.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_706.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_576.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_759.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_510.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_629.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_105.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_783.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_177.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_5553.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_651.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_180.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_618.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_595.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_130.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_441.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_665.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_400.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_210.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_714.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_123.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_261.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_314.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_423.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_778.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_111.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_434.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_256.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_274.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_739.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_773.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_555.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal-hair_712.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/bridal_hair/bridal_477.jpg,beauty,bridal_hair
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_80.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_733.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_633.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_165.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_86.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_44f.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_265b.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_192.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_680.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_178.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_280.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_122.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_462.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_407.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_336.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_299.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_532.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_606.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_265e.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_114.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_141.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_31.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_659.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_490.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_149c.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_344.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_106.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_452.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_710.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_639.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_109.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_492.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_22.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_91.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_482.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_429.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_605.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_134.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_654.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_731.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_27a.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_253.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_21.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_649.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_94.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_67.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_314.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_364.jpg,beauty,updo
/home/sumit/Documents/SEW/Dataset/pos/updo/updo_573.jpg,beauty,updo
